id,titulo,estado,archivo,vector,datos,sha256_datos,run_id,capitulo,motivo,demostracion
F10,Disponibilidad de información,generada,figuras/F10.png,figuras/F10.svg,figuras/F10_datos.csv,c08676101cf0de14dc28448bc646e1a0828201099969acc6bc2c66c8691817ba,run_20260923T044646Z_ed8e35,Metodología,,False
F11,Selección de características,omitida,,,,,run_20260923T044646Z_ed8e35,Desarrollo,"Esta versión usa un conjunto parsimonioso prefijado, sin selección por frecuencia; no se fabrican importancias.",False
F12,Integración híbrida,generada,figuras/F12.png,figuras/F12.svg,figuras/F12_datos.csv,7924e8b6c1834ca2780fe0450b22ff4deb4fc0d55ecd8a6fad5f2e6168aac366,run_20260923T044646Z_ed8e35,Metodología,,False
F13,Pesos y validación interna,generada,figuras/F13.png,figuras/F13.svg,figuras/F13_datos.csv,cd92062203d8cb874dc211442c01de7916179de0b09c8dc75a99f212eb922751,run_20260923T044646Z_ed8e35,Desarrollo,,False
F14,Pronósticos fuera de muestra,generada,figuras/F14.png,figuras/F14.svg,figuras/F14_datos.csv,198eb60566df49600e2f0cbf23049d458a2b28c59c01b48b631a07425e84c949,run_20260923T044646Z_ed8e35,Resultados,,False
F15,Composición observada y pronosticada,generada,figuras/F15.png,figuras/F15.svg,figuras/F15_datos.csv,8628210ceb752762c41ba2ef44bc613df4eab8d4605353f262b18580a84e353b,run_20260923T044646Z_ed8e35,Resultados,,False
F16,Asignación y reconciliación,generada,figuras/F16.png,figuras/F16.svg,figuras/F16_datos.csv,f032be3776a8f17d6543dc4be63be5c03902e609c18a4a46a5699b0a7430f609,run_20260923T044646Z_ed8e35,Resultados,,False
F17,Errores monetarios,generada,figuras/F17.png,figuras/F17.svg,figuras/F17_datos.csv,0dc8a35527c4d13c9d484bec3eed4d030b02ef60da12e2ac6a6ccd92bfc4a599,run_20260923T044646Z_ed8e35,Resultados,,False
F18,Errores de participación,generada,figuras/F18.png,figuras/F18.svg,figuras/F18_datos.csv,0fb54c583059757e25950f351f933fba283e5dfdd667edb7dac7d7b921c6ab7a,run_20260923T044646Z_ed8e35,Resultados,,False
F19,Diferencias de pérdidas para H1,generada,figuras/F19.png,figuras/F19.svg,figuras/F19_datos.csv,a266bb40c8a0c63585dd79489a0939cf02c8ab4d3e4935b5d611777c8e29b431,run_20260923T044646Z_ed8e35,Resultados,,False
F20,Presupuesto de las cuatro semanas siguientes,generada,figuras/F20.png,figuras/F20.svg,figuras/F20_datos.csv,8dc10503bda57d687875a4166eaac511ae337dc5a3a8669eee308944a75a0c87,run_20260923T044646Z_ed8e35,Desarrollo,,False
F21,Interfaz del tablero,omitida,,,,,run_20260923T044646Z_ed8e35,Desarrollo,Captura requiere inspeccionar el HTML de la ejecución en navegador; no se sustituye con una maqueta.,False
F22,Controles de calidad,generada,figuras/F22.png,figuras/F22.svg,figuras/F22_datos.csv,7c437ab8cdb7e28294fa4c8136a923d938db3ae2b67fd4cb1a95237799bec03b,run_20260923T044646Z_ed8e35,Desarrollo,,False
F23,Convergencia del error rolling,generada,figuras/F23.png,figuras/F23.svg,figuras/F23_datos.csv,7fd7b34a1216657e78ec382b0fe4903fe6597f16991a0598b631fdcc00c503d5,run_20260923T044646Z_ed8e35,Resultados,,False
F24,Correlación de variables,generada,figuras/F24.png,figuras/F24.svg,figuras/F24_datos.csv,8214ee69f66a4f885254c0484f2b3e0a8fdf05e27b07ea682642ff45a8f7d935,run_20260923T044646Z_ed8e35,Resultados,,False
F25,Ventas semanales y semanas sin captura,generada,figuras/F25.png,figuras/F25.svg,figuras/F25_datos.csv,e44f4fb6fc303170b5149c09efab05a521444efad7c6827946e499469e295314,run_20260923T044646Z_ed8e35,Desarrollo,,False
