origen,fecha_objetivo,horizonte,modelo,fold,error_abs,mae_acumulado
2025-06-16,2025-07-07,4,hibrido,5,519.4194507003472,450.5052044722759
2025-06-16,2025-07-07,4,promedio_4s,5,450.105,390.77925
2025-06-16,2025-07-07,4,rf_residual__ss_arima111,5,756.0,476.7883277713346
2025-06-16,2025-07-07,4,ss_arima111,5,440.559267600463,441.7441633725897
2025-06-16,2025-07-07,4,ultimo_valor,5,513.0,465.553
2025-07-07,2025-07-28,4,estacional_52s,6,300.44,383.95416666666665
2025-07-07,2025-07-28,4,hibrido,6,2124.872838823418,729.566476864133
2025-07-07,2025-07-28,4,promedio_4s,6,1149.84125,517.2895833333333
2025-07-07,2025-07-28,4,rf_residual__ss_arima111,6,2349.9838737155137,788.9875854286978
2025-07-07,2025-07-28,4,ss_arima111,6,2049.8358271927195,709.7594406759448
2025-07-07,2025-07-28,4,ultimo_valor,6,1982.0,718.2941666666666
