origen,fecha_objetivo,horizonte,modelo,real,prediccion,escala_mase
2025-06-16,2025-06-30,3,ss_arima111,1987.0,314.05698373425156,44.14392156862745
2025-06-16,2025-06-30,3,rf_residual__ss_arima111,1987.0,14.820235075951643,44.14392156862745
2025-06-16,2025-06-30,3,hibrido,1987.0,239.24779656967655,44.14392156862745
2025-06-16,2025-06-30,3,ultimo_valor,1987.0,243.0,44.14392156862745
2025-06-16,2025-06-30,3,promedio_4s,1987.0,305.895,44.14392156862745
2025-06-16,2025-06-30,3,estacional_52s,1987.0,305.44,44.14392156862745
2025-06-16,2025-07-07,4,ss_arima111,756.0,315.440732399537,44.14392156862745
2025-06-16,2025-07-07,4,rf_residual__ss_arima111,756.0,0.0,44.14392156862745
2025-06-16,2025-07-07,4,hibrido,756.0,236.58054929965277,44.14392156862745
2025-06-16,2025-07-07,4,ultimo_valor,756.0,243.0,44.14392156862745
2025-06-16,2025-07-07,4,promedio_4s,756.0,305.895,44.14392156862745
2025-06-16,2025-07-07,4,estacional_52s,756.0,305.44,44.14392156862745
2025-07-07,2025-07-07,1,ses,756.0,1986.5214410466097,78.34
2025-07-07,2025-07-07,1,rf,756.0,979.7947935119046,78.34
2025-07-07,2025-07-07,1,hibrido,756.0,1734.8397791629334,78.34
2025-07-07,2025-07-07,1,ultimo_valor,756.0,1987.0,78.34
2025-07-07,2025-07-07,1,promedio_4s,756.0,1154.84125,78.34
2025-07-07,2025-07-07,1,estacional_52s,756.0,305.44,78.34
2025-07-07,2025-07-14,2,ss_arima111,519.0,2053.80224219736,78.34
2025-07-07,2025-07-14,2,rf_residual__ss_arima111,519.0,2377.544173024424,78.34
2025-07-07,2025-07-14,2,hibrido,519.0,2134.737724904126,78.34
2025-07-07,2025-07-14,2,ultimo_valor,519.0,1987.0,78.34
2025-07-07,2025-07-14,2,promedio_4s,519.0,1154.84125,78.34
2025-07-07,2025-07-14,2,estacional_52s,519.0,305.44,78.34
2025-07-07,2025-07-21,3,ss_arima111,336.9,2054.9826562263793,78.34
2025-07-07,2025-07-21,3,rf_residual__ss_arima111,336.9,2213.4826519888024,78.34
2025-07-07,2025-07-21,3,hibrido,336.9,2094.6076551669853,78.34
2025-07-07,2025-07-21,3,ultimo_valor,336.9,1987.0,78.34
2025-07-07,2025-07-21,3,promedio_4s,336.9,1154.84125,78.34
2025-07-07,2025-07-21,3,estacional_52s,336.9,305.44,78.34
2025-07-07,2025-07-28,4,ss_arima111,5.0,2054.8358271927195,78.34
2025-07-07,2025-07-28,4,rf_residual__ss_arima111,5.0,2354.9838737155137,78.34
2025-07-07,2025-07-28,4,hibrido,5.0,2129.872838823418,78.34
2025-07-07,2025-07-28,4,ultimo_valor,5.0,1987.0,78.34
2025-07-07,2025-07-28,4,promedio_4s,5.0,1154.84125,78.34
2025-07-07,2025-07-28,4,estacional_52s,5.0,305.44,78.34
