semana_inicio,compras_importe_semanal,z_robusto,es_atipico_robusto
2023-11-20,1026.041666666667,1.74471235035523,False
2023-11-27,1036.623136027659,1.7714225687400993,False
2023-12-04,2378.677768240343,5.159096916026194,True
2023-12-11,1156.127896995708,2.0730818331193293,False
2023-12-18,286.4109442060086,-0.12229661098157714,False
2023-12-25,832.8111587982831,1.2569512570981494,False
2024-01-01,52.47950819672131,-0.712796808045739,False
2024-01-08,778.0531147540983,1.1187285524007973,False
2024-01-15,92.8483606557377,-0.6108959445322227,False
2024-01-22,453.6651639344262,0.2998939735515858,False
2024-01-29,0.0,-0.8452679306133102,False
2024-02-05,1093.385818181818,1.9147054706438458,False
2024-02-12,2678.653772727273,5.916309767731254,True
2024-02-19,0.0,-0.8452679306133102,False
2024-02-26,294.1628959276018,-0.10272878761708097,False
2024-03-04,457.2895927601811,0.30904291895355546,False
2024-03-11,217.5022624434389,-0.29623898851912867,False
2024-03-18,0.0,-0.8452679306133102,False
2024-03-25,1214.090497737557,2.219393623207491,False
2024-04-01,149.1268817204301,-0.4688351837122828,False
2024-04-08,404.8455913978494,0.1766614243259561,False
2024-04-15,0.0,-0.8452679306133102,False
2024-04-22,109.3032258064516,-0.5693598377142618,False
2024-04-29,1236.605543710021,2.276227109593309,False
2024-05-06,0.0,-0.8452679306133102,False
2024-05-13,0.0,-0.8452679306133102,False
2024-05-20,0.0,-0.8452679306133102,False
2024-05-27,0.0,-0.8452679306133102,False
2024-06-03,420.8046586345381,0.21694601586691842,False
