origen,fecha_objetivo,horizonte,modelo,fold,error_abs,mae_acumulado
2022-12-05,2022-12-19,3,hgb,4,9.670681340821204,42.32738043875253
2022-12-05,2022-12-19,3,hibrido,4,6.095298129002856,43.69191313030795
2022-12-05,2022-12-19,3,promedio_4s,4,67.36499999999995,104.93312499999999
2022-12-05,2022-12-19,3,ss_ar1,4,4.630851506452245,71.65486149420963
2022-12-05,2022-12-19,3,ultimo_valor,4,24.169999999999902,50.88499999999998
2022-12-26,2023-01-09,3,estacional_52s,5,53.98000000000002,68.82000000000001
2022-12-26,2023-01-09,3,hgb,5,117.35163921461401,57.332232193924824
2022-12-26,2023-01-09,3,hibrido,5,109.804620170323,56.91445453831096
2022-12-26,2023-01-09,3,promedio_4s,5,76.83249999999998,99.31299999999999
2022-12-26,2023-01-09,3,ss_ar1,5,87.1635630374501,74.75660180285772
2022-12-26,2023-01-09,3,ultimo_valor,5,86.13999999999993,57.935999999999964
2023-01-16,2023-01-30,3,estacional_52s,6,59.559999999999945,67.27666666666666
2023-01-16,2023-01-30,3,hgb,6,21.316146830144305,51.3295512999614
2023-01-16,2023-01-30,3,hibrido,6,46.64230612127682,55.2024298021386
2023-01-16,2023-01-30,3,promedio_4s,6,191.70749999999992,114.7120833333333
2023-01-16,2023-01-30,3,ss_ar1,6,122.62078399467435,82.73396550149383
2023-01-16,2023-01-30,3,ultimo_valor,6,37.72999999999996,54.5683333333333
2022-10-03,2022-10-24,4,estacional_52s,1,82.28000000000009,82.28000000000009
2022-10-03,2022-10-24,4,hgb,1,132.3880922245387,132.3880922245387
2022-10-03,2022-10-24,4,hibrido,1,129.81434429607566,129.81434429607566
2022-10-03,2022-10-24,4,promedio_4s,1,113.2725000000001,113.2725000000001
2022-10-03,2022-10-24,4,ss_arima111,1,122.09310051068644,122.09310051068644
2022-10-03,2022-10-24,4,ultimo_valor,1,92.41000000000008,92.41000000000008
2022-10-24,2022-11-14,4,estacional_52s,2,76.82999999999998,79.55500000000004
2022-10-24,2022-11-14,4,hgb,2,26.852220267521545,79.62015624603012
2022-10-24,2022-11-14,4,hibrido,2,44.000619235462466,86.90748176576906
2022-10-24,2022-11-14,4,promedio_4s,2,128.0125,120.64250000000004
2022-10-24,2022-11-14,4,ss_arima111,2,95.44581613928528,108.76945832498586
2022-10-24,2022-11-14,4,ultimo_valor,2,29.50999999999999,60.960000000000036
2022-11-14,2022-12-05,4,estacional_52s,3,71.51999999999998,76.87666666666668
2022-11-14,2022-12-05,4,hgb,3,79.64030367705914,79.62687205637313
2022-11-14,2022-12-05,4,hibrido,3,56.16552377197894,76.6601624345057
2022-11-14,2022-12-05,4,promedio_4s,3,105.67250000000001,115.65250000000003
2022-11-14,2022-12-05,4,ss_arima111,3,14.258815943261652,77.26591086441113
2022-11-14,2022-12-05,4,ultimo_valor,3,100.73999999999995,74.22000000000001
2022-12-05,2022-12-26,4,estacional_52s,4,57.950000000000045,72.14500000000002
2022-12-05,2022-12-26,4,hgb,4,57.583501372049,74.1160293852921
2022-12-05,2022-12-26,4,hibrido,4,47.26485116016073,69.31133461591945
2022-12-05,2022-12-26,4,promedio_4s,4,41.485000000000014,97.11062500000003
2022-12-05,2022-12-26,4,ss_arima111,4,16.30890052449581,62.0266582794323
2022-12-05,2022-12-26,4,ultimo_valor,4,1.7100000000000364,56.092500000000015
2022-12-26,2023-01-16,4,estacional_52s,5,65.21999999999997,70.76000000000002
2022-12-26,2023-01-16,4,hgb,5,196.27444265952465,98.5477120401386
2022-12-26,2023-01-16,4,hibrido,5,174.9854705337408,90.44616179948372
2022-12-26,2023-01-16,4,promedio_4s,5,103.73249999999996,98.43500000000002
2022-12-26,2023-01-16,4,ss_arima111,5,111.11855415638928,71.8450374548237
2022-12-26,2023-01-16,4,ultimo_valor,5,113.0399999999999,67.482
2023-01-16,2023-02-06,4,estacional_52s,6,90.94999999999999,74.12500000000001
2023-01-16,2023-02-06,4,hgb,6,7.530299691280447,83.37814331532891
2023-01-16,2023-02-06,4,hibrido,6,34.17134078096825,81.06702496306447
2023-01-16,2023-02-06,4,promedio_4s,6,183.21749999999997,112.56541666666668
2023-01-16,2023-02-06,4,ss_arima111,6,114.09446405003172,78.88660855402503
2023-01-16,2023-02-06,4,ultimo_valor,6,29.24000000000001,61.10833333333333
