semana_inicio,fondant_sin_especificacion,nutella,tegral_satin_creme_cake_sabor_no_especificado,chantilly_sin_especificacion,crema_batir_ambiente_1_l,queso_philadelphia,tegral_satin_red_velvet,easy_pastel_tres_leches_sabor_no_especificado,transfer_sin_especificacion,chantilly_dulce,chantilly_asturias,chips_blanco_alpezzi,fondant_nata_coco_blanco,chantilly_dull,capacillos,huevo_sin_especificacion,contenedor_mantecadas_inix_25_pz,confitier_semiamargo_turin,chips_chocolate_semi,tegral_satin_vainilla,transfer_hoja_de_arroz_gruesa,tegral_satin_chocolate,domo_cupcake_12,mantequilla_gloria_presentacion_no_especificada,ferrero_rocher_t16,huevo_san_juan,relleno_zarzamora_puratos,aceite_sin_especificacion,matizador,caja_de_carton_para_cupcake_6_pz,carlos_v_stick,kisses_leche,empaque_32_x_32_x_30,ferrero_sin_especificacion,domo_media_plancha_inix,deiman_plumones_magicos,empaque_30_x_30_x_30,queso_crema_suelto,royal_icing_deiman_50_sin_unidad,pegamento_fondant,base_28_cm,bailey_s,domo_1_4_plancha,colorantes_9_colores,sabrosano,huevo_blanco_tepa_de_linea,mangas,relleno_durazno_puratos,kit_kat_9_pz,oblea_arroz,huevo_calvario,bisagra_12_cupcakes,chocolate_sin_especificacion,caja_cupcake_12,empaque_31_x_31_x_20,oreo_273_6,perlas_sin_especificacion,chips_chocolate_con_l,relleno_fresa_frutifru,base_36_cm_doble,harina_red_velvet_esp,mantequilla_gloria_verde,caja_cupcake_6,botellas_jack_daniels,royal_icing_sin_especificacion,azucar_glass,kisses_leche_choc_bl_807_gr,dlr_malvavisco_chocolate_32_pz,alpezzi_blanco,relleno_queso_creme_p,ac_au800,domo_cupcake_6,caja_cupcake_sin_capacidad,red_velvet,cereza_con_rabo_diana,charola_galletera_alta_grande,mantequilla_gloria_22,domo_cupcake_sin_capacidad,relleno_zarzamora_fruitfil_puratos,chips_rojo_alpezzi,capacillo_floreado_alegria,inix_contenedor_mantecadas,otros
2022-09-12,0.3229571984435798,0.2529182879377432,0.0,0.0,0.0,0.0,0.0,0.2529182879377432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17120622568093385
2022-09-19,0.0,0.0,0.08276797829036635,0.1791044776119403,0.0,0.041383989145183174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08276797829036635,0.07598371777476255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08683853459972862,0.0,0.0,0.05834464043419267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955223880597014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10854816824966079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06716417910447761,0.0,0.054274084124830396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07327001356852103
2022-09-26,0.13843648208469056,0.0,0.0,0.0,0.0,0.10667752442996743,0.0,0.0,0.0732899022801303,0.0,0.0,0.0,0.0,0.0993485342019544,0.0,0.06514657980456026,0.0,0.10749185667752444,0.0,0.0,0.0,0.0,0.0,0.03664495114006515,0.0,0.07003257328990228,0.0,0.06514657980456026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018729641693811076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03257328990228013,0.0,0.0,0.03501628664495114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15146579804560262
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,0.0,0.11255411255411256,0.10562770562770563,0.0,0.0,0.0,0.10043290043290043,0.09177489177489177,0.0,0.0,0.0,0.0,0.0,0.0,0.14025974025974025,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11255411255411256,0.05974025974025974,0.0,0.08658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,0.0,0.0,0.0,0.0,0.26865671641791045,0.14925373134328357,0.0,0.0,0.19189765458422176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18336886993603413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04904051172707889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15778251599147122
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,0.22030524220305242,0.08626410086264101,0.0676841406768414,0.0,0.0,0.0,0.08626410086264101,0.0,0.0,0.0,0.07166556071665561,0.0,0.0,0.0809555408095554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06901128069011281,0.0,0.0,0.0,0.033178500331785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24087591240875914
2022-11-14,0.0,0.0,0.0,0.0,0.4684014869888476,0.0,0.0,0.0,0.3345724907063197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1970260223048327
2022-11-21,0.35095137420718814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25792811839323465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171247357293869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399577167019028
2022-11-28,0.17273673257023933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06347554630593132,0.07075962539021852,0.09885535900104059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06555671175858481,0.0,0.0,0.0,0.04162330905306972,0.0,0.0,0.026014568158168574,0.0,0.0,0.0,0.04994797086368366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734651404786681,0.0,0.0,0.0,0.0,0.09365244536940687,0.0,0.0,0.0,0.0,0.0,0.022372528616024973,0.018730489073881373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22892819979188345
2022-12-05,0.0,0.0,0.0,0.0,0.28378378378378377,0.15765765765765766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747747747747748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28378378378378377
2022-12-12,0.1503623188405797,0.0,0.0,0.0,0.0,0.06340579710144928,0.0,0.0,0.4891304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971014492753623
2022-12-19,0.28183361629881154,0.044142614601018676,0.04142614601018676,0.0,0.0,0.026825127334465196,0.044142614601018676,0.0,0.0,0.0,0.0,0.0,0.0,0.12427843803056027,0.0,0.0,0.0,0.014940577249575551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044142614601018676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012224108658743633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05025466893039049,0.0,0.0,0.08149405772495756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23429541595925296
2022-12-26,0.30891767157957417,0.0,0.07592675301473872,0.1525978859609945,0.0,0.0,0.0,0.048384695548608005,0.033497096918267084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03491141878814947,0.052106595206193235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11537888938514217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040940896233437545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03684680661009379,0.037218996575852314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06327229417894893
2023-01-02,0.0,0.0809220205983325,0.14140918751021742,0.0,0.0,0.0,0.05313061958476377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07029589668137975,0.0,0.0,0.06293934935425861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015121791727971227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370443027627922,0.0,0.0,0.0,0.0,0.2030407062285434,0.0,0.0,0.0,0.0,0.0,0.0,0.023295733202550267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11280039234919077
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485254691689008,0.0,0.0,0.0,0.12064343163538874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13941018766756033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3914209115281501
2023-01-16,0.07481319236004075,0.0,0.0,0.0,0.056785917092561054,0.0,0.05858864461930902,0.0,0.0,0.0,0.0,0.10409850103206152,0.0,0.0,0.0,0.0,0.16163255004822297,0.01983000279422767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05768728085593504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010365683278800827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055587103287273655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520456450609775,0.0,0.0,0.3870906681809579
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.16476552598225602,0.0,0.0,0.0,0.0,0.057034220532319393,0.0,0.15462610899873258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058935361216730035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267427122940431,0.0,0.0,0.0,0.031685678073510776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050697084917617236,0.0,0.0,0.0,0.11787072243346007,0.0,0.0,0.0,0.0,0.0,0.0,0.14702154626108999,0.0,0.0,0.0,0.0,0.0,0.09062103929024082
2023-01-30,0.0,0.0,0.11929824561403508,0.0,0.14736842105263157,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.14269005847953217,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.023391812865497075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30058479532163745
2023-02-06,0.09606815051448546,0.0,0.0,0.0,0.0,0.045719180064122594,0.0,0.0,0.0,0.0,0.0,0.08158848108151903,0.0,0.070604303390164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013310647360440755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050927694248642894,0.0,0.02604257092260148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137979327985926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5443591791381645
2023-02-13,0.0,0.1050080775444265,0.16478190630048464,0.0,0.0,0.05654281098546042,0.1050080775444265,0.1050080775444265,0.0,0.09854604200323101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024232633279483037,0.0,0.0,0.0,0.051696284329563816,0.0,0.0,0.0,0.0840064620355412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07269789983844911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048465266558966075,0.0,0.0,0.0840064620355412
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874617737003058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13761467889908258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525993883792049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12232415902140673
2023-02-27,0.35439795046968403,0.0,0.0,0.0,0.0,0.06490179333902647,0.0,0.05550811272416738,0.07685738684884715,0.0,0.0,0.0,0.0,0.05209222886421862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03842869342442357,0.0,0.0,0.0,0.0,0.0,0.0,0.015371477369769428,0.0,0.0,0.04269854824935952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997438087105038
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20774429081870435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04645020972502718,0.0,0.0,0.0,0.0,0.0,0.0,0.08544352959453161,0.0,0.0,0.06796644399565015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3632903526487494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22910517321733723
2023-03-13,0.0,0.08446549584494735,0.13904320085245178,0.0,0.042882482505896345,0.0,0.0,0.042232747922473675,0.0,0.0,0.0,0.0,0.0,0.03963380958878299,0.0,0.0,0.0,0.014294160835298782,0.04873009375670039,0.0,0.0,0.0,0.0207915066695255,0.04093327875562833,0.0,0.0,0.0,0.0,0.0,0.0,0.03313646375455626,0.0,0.0,0.0,0.0,0.0,0.0,0.10070886043051414,0.0,0.0,0.0,0.0,0.03248672917113359,0.0,0.0,0.10206680570986751,0.0,0.04028354417220566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029238056254020234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02404017958663886,0.0,0.0,0.0,0.014294160835298782,0.0,0.0,0.0,0.0,0.029238056254020234,0.0,0.0,0.12150036710003964
2023-03-20,0.0,0.0,0.0,0.0,0.2003217288372234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442680668953167,0.0,0.0455276656448235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091055331289647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11882720733298933
2023-03-27,0.20920840064620355,0.05250403877221325,0.13974151857835218,0.0,0.05331179321486268,0.0,0.0,0.04281098546042003,0.0,0.0,0.0,0.024232633279483037,0.0,0.0,0.0,0.0,0.0,0.017770597738287562,0.048465266558966075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05250403877221325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04038772213247173,0.0,0.01938610662358643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036348949919224556,0.0,0.04038772213247173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22294022617124395
2023-04-03,0.49299120931337603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070087906866239
2023-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,0.0,0.0,0.09034543844109831,0.0,0.0,0.0,0.0,0.0,0.0,0.12223206377325066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07794508414526129,0.17183348095659876,0.0,0.0,0.0,0.0,0.0,0.0,0.15057573073516387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897254207263064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34809565987599644
2023-04-24,0.0,0.0,0.0,0.0,0.2760582231888908,0.14639451229713904,0.0,0.0,0.0,0.28860632424293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288940940271039
2023-05-01,0.07951714887909561,0.09484575589193332,0.1791530944625407,0.0,0.06323050392795555,0.0,0.0,0.0,0.0,0.0,0.0,0.11400651465798047,0.0,0.0,0.0,0.06993676949607205,0.0,0.02107683464265185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06227246598965319,0.011496455259628282,0.0,0.0,0.0,0.0,0.07740946541483043,0.0,0.0,0.0,0.08622341444721211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14083157693044646
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
