horizonte,modelo,insumo_id,mae_pp,n,excluidas
3,participacion_ewm,pegamento_fondant,0.3319586522316742,13,11
3,participacion_ewm,perlas_sin_especificacion,0.00040327150280965494,13,11
3,participacion_ewm,queso_crema_suelto,3.3450921703372013e-07,13,11
3,participacion_ewm,queso_philadelphia,1.7606671840124055,13,11
3,participacion_ewm,red_velvet,3.6636544778895516e-09,13,11
3,participacion_ewm,relleno_durazno_puratos,0.4508364880039482,13,11
3,participacion_ewm,relleno_fresa_frutifru,0.0013345654303076027,13,11
3,participacion_ewm,relleno_queso_creme_p,0.00022337039307109244,13,11
3,participacion_ewm,relleno_zarzamora_fruitfil_puratos,3.826237057054537,13,11
3,participacion_ewm,relleno_zarzamora_puratos,0.0003459842199203808,13,11
3,participacion_ewm,royal_icing_deiman_50_sin_unidad,3.016136409076954e-07,13,11
3,participacion_ewm,royal_icing_sin_especificacion,0.23509373156940092,13,11
3,participacion_ewm,sabrosano,1.2348801404048346,13,11
3,participacion_ewm,tegral_satin_chocolate,8.044447462090744,13,11
3,participacion_ewm,tegral_satin_creme_cake_sabor_no_especificado,1.2185933224813552,13,11
3,participacion_ewm,tegral_satin_red_velvet,5.7080980462431645,13,11
3,participacion_ewm,tegral_satin_vainilla,9.89429291098917,13,11
3,participacion_ewm,transfer_hoja_de_arroz_gruesa,1.6128306774477645,13,11
3,participacion_ewm,transfer_sin_especificacion,0.0011232082353640359,13,11
3,participacion_historica,ac_au800,0.4364662527266037,13,11
3,participacion_historica,aceite_sin_especificacion,0.980275402551086,13,11
3,participacion_historica,alpezzi_blanco,0.14131800990870808,13,11
3,participacion_historica,azucar_glass,0.28068293108886927,13,11
3,participacion_historica,bailey_s,0.5061357153070731,13,11
3,participacion_historica,base_28_cm,0.47051015348842457,13,11
3,participacion_historica,base_36_cm_doble,0.13379015539614528,13,11
3,participacion_historica,bisagra_12_cupcakes,0.26188992469635586,13,11
3,participacion_historica,botellas_jack_daniels,0.06548831267605199,13,11
3,participacion_historica,caja_cupcake_12,0.5158880359147253,13,11
3,participacion_historica,caja_cupcake_6,1.5460866592417954,13,11
3,participacion_historica,caja_cupcake_sin_capacidad,0.9638964270073441,13,11
3,participacion_historica,caja_de_carton_para_cupcake_6_pz,0.7568471184634391,13,11
3,participacion_historica,capacillo_floreado_alegria,0.08319840596123408,13,11
3,participacion_historica,capacillos,3.526205823254271,13,11
3,participacion_historica,carlos_v_stick,0.24733501778338493,13,11
3,participacion_historica,cereza_con_rabo_diana,0.14909875900532238,13,11
3,participacion_historica,chantilly_asturias,2.6137729405021597,13,11
3,participacion_historica,chantilly_dulce,2.907850825879592,13,11
3,participacion_historica,chantilly_dull,1.4789471863744832,13,11
3,participacion_historica,chantilly_sin_especificacion,5.160361810018545,13,11
3,participacion_historica,charola_galletera_alta_grande,0.1677843801611121,13,11
3,participacion_historica,chips_blanco_alpezzi,8.011250210965702,13,11
3,participacion_historica,chips_chocolate_con_l,0.27717723942308453,13,11
3,participacion_historica,chips_chocolate_semi,0.6613539110651211,13,11
3,participacion_historica,chips_rojo_alpezzi,0.7627615946292644,13,11
3,participacion_historica,chocolate_sin_especificacion,0.40405060753781985,13,11
3,participacion_historica,colorantes_9_colores,0.1963616819317044,13,11
3,participacion_historica,confitier_semiamargo_turin,6.229818395091891,13,11
3,participacion_historica,contenedor_mantecadas_inix_25_pz,3.0225421253600877,13,11
3,participacion_historica,crema_batir_ambiente_1_l,11.961918162063691,13,11
3,participacion_historica,deiman_plumones_magicos,0.3114402824328914,13,11
3,participacion_historica,dlr_malvavisco_chocolate_32_pz,0.1805843491910188,13,11
3,participacion_historica,domo_1_4_plancha,0.5628422756963479,13,11
3,participacion_historica,domo_cupcake_12,1.1437194190025897,13,11
3,participacion_historica,domo_cupcake_6,0.24411716674094303,13,11
3,participacion_historica,domo_cupcake_sin_capacidad,0.44913122930318283,13,11
3,participacion_historica,domo_media_plancha_inix,1.619712117227149,13,11
3,participacion_historica,easy_pastel_tres_leches_sabor_no_especificado,2.944679249223633,13,11
3,participacion_historica,empaque_30_x_30_x_30,0.1389057277264438,13,11
3,participacion_historica,empaque_31_x_31_x_20,0.09517614677552631,13,11
3,participacion_historica,empaque_32_x_32_x_30,0.14919504089136557,13,11
3,participacion_historica,ferrero_rocher_t16,0.5147523236190928,13,11
3,participacion_historica,ferrero_sin_especificacion,1.053761702679849,13,11
3,participacion_historica,fondant_nata_coco_blanco,6.1297335291711175,13,11
3,participacion_historica,fondant_sin_especificacion,10.959108952420358,13,11
3,participacion_historica,harina_red_velvet_esp,0.2302447460982106,13,11
3,participacion_historica,huevo_blanco_tepa_de_linea,0.16923668780472653,13,11
3,participacion_historica,huevo_calvario,0.4979208944891341,13,11
3,participacion_historica,huevo_san_juan,0.6737561409233227,13,11
3,participacion_historica,huevo_sin_especificacion,2.970455380158135,13,11
3,participacion_historica,inix_contenedor_mantecadas,0.14861874580478662,13,11
3,participacion_historica,kisses_leche,0.48410256769887805,13,11
3,participacion_historica,kisses_leche_choc_bl_807_gr,0.3009408108283284,13,11
3,participacion_historica,kit_kat_9_pz,0.3166164663403453,13,11
3,participacion_historica,mangas,0.3596891597399209,13,11
3,participacion_historica,mantequilla_gloria_22,0.16138242143552525,13,11
3,participacion_historica,mantequilla_gloria_presentacion_no_especificada,9.094547735899637,13,11
3,participacion_historica,mantequilla_gloria_verde,3.19277495297825,13,11
3,participacion_historica,matizador,0.6221758591415129,13,11
3,participacion_historica,nutella,5.157656433498149,13,11
3,participacion_historica,oblea_arroz,0.8541910564982683,13,11
3,participacion_historica,oreo_273_6,0.30821401179398317,13,11
3,participacion_historica,otros,14.373763697057294,13,11
3,participacion_historica,pegamento_fondant,0.5814535700465545,13,11
3,participacion_historica,perlas_sin_especificacion,0.49921079828396675,13,11
3,participacion_historica,queso_crema_suelto,0.1790017878687438,13,11
3,participacion_historica,queso_philadelphia,2.5936793546620884,13,11
3,participacion_historica,red_velvet,0.22940515994722363,13,11
3,participacion_historica,relleno_durazno_puratos,0.45636783464944625,13,11
3,participacion_historica,relleno_fresa_frutifru,0.23117664594756093,13,11
3,participacion_historica,relleno_queso_creme_p,0.1430919018447561,13,11
3,participacion_historica,relleno_zarzamora_fruitfil_puratos,2.2100305710001034,13,11
3,participacion_historica,relleno_zarzamora_puratos,0.6212078055888524,13,11
3,participacion_historica,royal_icing_deiman_50_sin_unidad,0.2930743315363128,13,11
3,participacion_historica,royal_icing_sin_especificacion,0.15684393836377972,13,11
3,participacion_historica,sabrosano,0.41923402899911627,13,11
3,participacion_historica,tegral_satin_chocolate,6.029502513170981,13,11
3,participacion_historica,tegral_satin_creme_cake_sabor_no_especificado,2.782594409620491,13,11
3,participacion_historica,tegral_satin_red_velvet,4.2720531887020226,13,11
3,participacion_historica,tegral_satin_vainilla,7.136053377388636,13,11
3,participacion_historica,transfer_hoja_de_arroz_gruesa,0.6971457525618767,13,11
3,participacion_historica,transfer_sin_especificacion,5.117909305352651,13,11
4,participacion_ewm,ac_au800,5.437992978528123e-07,12,11
4,participacion_ewm,aceite_sin_especificacion,2.7321702520408318e-09,12,11
4,participacion_ewm,alpezzi_blanco,0.002476221829004756,12,11
4,participacion_ewm,azucar_glass,0.005931022556237966,12,11
4,participacion_ewm,bailey_s,0.057334676940318206,12,11
4,participacion_ewm,base_28_cm,0.00010148093069755215,12,11
4,participacion_ewm,base_36_cm_doble,4.721835013526802e-06,12,11
4,participacion_ewm,bisagra_12_cupcakes,0.006765104785184464,12,11
4,participacion_ewm,botellas_jack_daniels,0.001781173997439857,12,11
4,participacion_ewm,caja_cupcake_12,2.0657968267877065e-07,12,11
4,participacion_ewm,caja_cupcake_6,1.1281984315208102,12,11
4,participacion_ewm,caja_cupcake_sin_capacidad,9.55383032153474e-12,12,11
4,participacion_ewm,caja_de_carton_para_cupcake_6_pz,2.4327629242251343e-14,12,11
4,participacion_ewm,capacillo_floreado_alegria,0.03925303404540333,12,11
4,participacion_ewm,capacillos,1.651171829884686,12,11
4,participacion_ewm,carlos_v_stick,0.001387058223725728,12,11
4,participacion_ewm,cereza_con_rabo_diana,0.000865484632922155,12,11
4,participacion_ewm,chantilly_asturias,2.006121039642527,12,11
4,participacion_ewm,chantilly_dulce,2.4830785432897704,12,11
4,participacion_ewm,chantilly_dull,3.368100199472203e-07,12,11
4,participacion_ewm,chantilly_sin_especificacion,9.233233542669029e-09,12,11
4,participacion_ewm,charola_galletera_alta_grande,1.3731735617813194,12,11
4,participacion_ewm,chips_blanco_alpezzi,10.141334652958093,12,11
4,participacion_ewm,chips_chocolate_con_l,7.956709089555814e-07,12,11
4,participacion_ewm,chips_chocolate_semi,0.0020150924867516165,12,11
4,participacion_ewm,chips_rojo_alpezzi,1.341702146578126,12,11
4,participacion_ewm,chocolate_sin_especificacion,4.319444071187833e-06,12,11
4,participacion_ewm,colorantes_9_colores,2.0231621405620713e-08,12,11
4,participacion_ewm,confitier_semiamargo_turin,9.306860129893872,12,11
4,participacion_ewm,contenedor_mantecadas_inix_25_pz,4.596295658255744,12,11
4,participacion_ewm,crema_batir_ambiente_1_l,15.21735944727336,12,11
4,participacion_ewm,deiman_plumones_magicos,5.770995442594837e-16,12,11
4,participacion_ewm,dlr_malvavisco_chocolate_32_pz,0.0004924851545429202,12,11
4,participacion_ewm,domo_1_4_plancha,0.19489571910199657,12,11
4,participacion_ewm,domo_cupcake_12,1.5388938740365308,12,11
4,participacion_ewm,domo_cupcake_6,0.0004452934993607966,12,11
4,participacion_ewm,domo_cupcake_sin_capacidad,4.3416601589852617e-16,12,11
4,participacion_ewm,domo_media_plancha_inix,1.8338891644650894,12,11
4,participacion_ewm,easy_pastel_tres_leches_sabor_no_especificado,5.955955090812413e-07,12,11
4,participacion_ewm,empaque_30_x_30_x_30,0.032112525309958555,12,11
4,participacion_ewm,empaque_31_x_31_x_20,0.022003026601267895,12,11
4,participacion_ewm,empaque_32_x_32_x_30,0.034491230888474,12,11
4,participacion_ewm,ferrero_rocher_t16,0.02642128889756716,12,11
4,participacion_ewm,ferrero_sin_especificacion,1.3222419239745778e-06,12,11
4,participacion_ewm,fondant_nata_coco_blanco,7.558187797661524,12,11
4,participacion_ewm,fondant_sin_especificacion,0.013013685922510296,12,11
4,participacion_ewm,harina_red_velvet_esp,3.365719544831771e-11,12,11
4,participacion_ewm,huevo_blanco_tepa_de_linea,3.5389741441406355e-05,12,11
4,participacion_ewm,huevo_calvario,0.5857922169524539,12,11
4,participacion_ewm,huevo_san_juan,0.0009072077848307189,12,11
4,participacion_ewm,huevo_sin_especificacion,0.8090761199950968,12,11
4,participacion_ewm,inix_contenedor_mantecadas,2.7539087044990563e-16,12,11
4,participacion_ewm,kisses_leche,0.35224021549437917,12,11
4,participacion_ewm,kisses_leche_choc_bl_807_gr,7.6837402086272e-07,12,11
4,participacion_ewm,kit_kat_9_pz,0.3199652132920788,12,11
4,participacion_ewm,mangas,0.11426527888435466,12,11
4,participacion_ewm,mantequilla_gloria_22,5.149112188263112e-06,12,11
4,participacion_ewm,mantequilla_gloria_presentacion_no_especificada,8.326680858226496,12,11
4,participacion_ewm,mantequilla_gloria_verde,6.269002235101307,12,11
4,participacion_ewm,matizador,0.009275937036150756,12,11
4,participacion_ewm,nutella,4.8236326092824555,12,11
4,participacion_ewm,oblea_arroz,1.1717521049268405,12,11
4,participacion_ewm,oreo_273_6,0.010693325923787217,12,11
4,participacion_ewm,otros,13.655182914611673,12,11
4,participacion_ewm,pegamento_fondant,0.3581856418788291,12,11
4,participacion_ewm,perlas_sin_especificacion,0.00037515128914986914,12,11
4,participacion_ewm,queso_crema_suelto,3.111838132087051e-07,12,11
4,participacion_ewm,queso_philadelphia,2.1719879682625667,12,11
4,participacion_ewm,red_velvet,3.4081870174414174e-09,12,11
4,participacion_ewm,relleno_durazno_puratos,0.43871458179828954,12,11
4,participacion_ewm,relleno_fresa_frutifru,0.0012415058791572025,12,11
4,participacion_ewm,relleno_queso_creme_p,0.00020779472473185395,12,11
4,participacion_ewm,relleno_zarzamora_fruitfil_puratos,3.485788032179043,12,11
4,participacion_ewm,relleno_zarzamora_puratos,0.00032185866153281573,12,11
4,participacion_ewm,royal_icing_deiman_50_sin_unidad,2.8058205309169843e-07,12,11
4,participacion_ewm,royal_icing_sin_especificacion,0.2187005921689007,12,11
4,participacion_ewm,sabrosano,1.1487716672038393,12,11
4,participacion_ewm,tegral_satin_chocolate,8.339402207499726,12,11
4,participacion_ewm,tegral_satin_creme_cake_sabor_no_especificado,1.5374904213866392,12,11
4,participacion_ewm,tegral_satin_red_velvet,5.656185638509883,12,11
4,participacion_ewm,tegral_satin_vainilla,10.92418372084999,12,11
4,participacion_ewm,transfer_hoja_de_arroz_gruesa,2.0573879191905196,12,11
4,participacion_ewm,transfer_sin_especificacion,0.0010448866695137065,12,11
4,participacion_historica,ac_au800,0.4370715154124272,12,11
4,participacion_historica,aceite_sin_especificacion,0.9816347839907468,12,11
4,participacion_historica,alpezzi_blanco,0.14151398042807412,12,11
4,participacion_historica,azucar_glass,0.2810721637126389,12,11
4,participacion_historica,bailey_s,0.5068375910203138,12,11
4,participacion_historica,base_28_cm,0.47116262601620545,12,11
4,participacion_historica,base_36_cm_doble,0.13397568678210225,12,11
4,participacion_historica,bisagra_12_cupcakes,0.26225309641518085,12,11
4,participacion_historica,botellas_jack_daniels,0.06557912755984366,12,11
4,participacion_historica,caja_cupcake_12,0.5166034355046165,12,11
4,participacion_historica,caja_cupcake_6,1.6265410459939733,12,11
4,participacion_historica,caja_cupcake_sin_capacidad,0.9652330951612317,12,11
4,participacion_historica,caja_de_carton_para_cupcake_6_pz,0.7578966642572257,12,11
4,participacion_historica,capacillo_floreado_alegria,0.08331378003731384,12,11
4,participacion_historica,capacillos,3.5633717847726127,12,11
4,participacion_historica,carlos_v_stick,0.24767800571481513,12,11
4,participacion_historica,cereza_con_rabo_diana,0.14930551935566966,12,11
4,participacion_historica,chantilly_asturias,2.6417249101361957,12,11
4,participacion_historica,chantilly_dulce,2.933887695299362,12,11
4,participacion_historica,chantilly_dull,1.4809980930382265,12,11
4,participacion_historica,chantilly_sin_especificacion,5.1675178602960665,12,11
4,participacion_historica,charola_galletera_alta_grande,0.16801705250162216,12,11
4,participacion_historica,chips_blanco_alpezzi,8.576681607767119,12,11
4,participacion_historica,chips_chocolate_con_l,0.27756161058427814,12,11
4,participacion_historica,chips_chocolate_semi,0.6622710331610233,12,11
4,participacion_historica,chips_rojo_alpezzi,0.8120913180352418,12,11
4,participacion_historica,chocolate_sin_especificacion,0.4046109183393978,12,11
4,participacion_historica,colorantes_9_colores,0.19663398339431767,12,11
4,participacion_historica,confitier_semiamargo_turin,6.635899131960599,12,11
4,participacion_historica,contenedor_mantecadas_inix_25_pz,3.179569304929243,12,11
4,participacion_historica,crema_batir_ambiente_1_l,12.736765316159243,12,11
4,participacion_historica,deiman_plumones_magicos,0.3118721673280956,12,11
4,participacion_historica,dlr_malvavisco_chocolate_32_pz,0.1808347716865181,12,11
4,participacion_historica,domo_1_4_plancha,0.567657789742046,12,11
4,participacion_historica,domo_cupcake_12,1.169260844179384,12,11
4,participacion_historica,domo_cupcake_6,0.24445569236823772,12,11
4,participacion_historica,domo_cupcake_sin_capacidad,0.44975405494534204,12,11
4,participacion_historica,domo_media_plancha_inix,1.7010649653608894,12,11
4,participacion_historica,easy_pastel_tres_leches_sabor_no_especificado,2.9487627366871885,12,11
4,participacion_historica,empaque_30_x_30_x_30,0.13909835305157436,12,11
4,participacion_historica,empaque_31_x_31_x_20,0.09530813079459725,12,11
4,participacion_historica,empaque_32_x_32_x_30,0.1494019347590984,12,11
4,participacion_historica,ferrero_rocher_t16,0.5154661482778868,12,11
4,participacion_historica,ferrero_sin_especificacion,1.0552229900861434,12,11
4,participacion_historica,fondant_nata_coco_blanco,6.546720991794113,12,11
4,participacion_historica,fondant_sin_especificacion,10.974306323757403,12,11
4,participacion_historica,harina_red_velvet_esp,0.23056403436517184,12,11
4,participacion_historica,huevo_blanco_tepa_de_linea,0.16947137410993496,12,11
4,participacion_historica,huevo_calvario,0.5169993970668999,12,11
4,participacion_historica,huevo_san_juan,0.6746904616156967,12,11
4,participacion_historica,huevo_sin_especificacion,2.980315610092985,12,11
4,participacion_historica,inix_contenedor_mantecadas,0.14882484050440567,12,11
4,participacion_historica,kisses_leche,0.4847738892924927,12,11
4,participacion_historica,kisses_leche_choc_bl_807_gr,0.3013581357470317,12,11
4,participacion_historica,kit_kat_9_pz,0.3267763544980546,12,11
4,participacion_historica,mangas,0.35876257956929414,12,11
4,participacion_historica,mantequilla_gloria_22,0.16160621596083521,12,11
4,participacion_historica,mantequilla_gloria_presentacion_no_especificada,1.530327755875508,12,11
4,participacion_historica,mantequilla_gloria_verde,3.4265641414763017,12,11
4,participacion_historica,matizador,0.6230386516923826,12,11
4,participacion_historica,nutella,5.387687507974228,12,11
4,participacion_historica,oblea_arroz,0.900667961510634,12,11
4,participacion_historica,oreo_273_6,0.3086414227093094,12,11
4,participacion_historica,otros,14.038312649379657,12,11
4,participacion_historica,pegamento_fondant,0.596284941233841,12,11
4,participacion_historica,perlas_sin_especificacion,0.49990307097784387,12,11
4,participacion_historica,queso_crema_suelto,0.17925001577231214,12,11
4,participacion_historica,queso_philadelphia,2.5859722533956164,12,11
4,participacion_historica,red_velvet,0.22972328393134392,12,11
4,participacion_historica,relleno_durazno_puratos,0.4700507108499095,12,11
4,participacion_historica,relleno_fresa_frutifru,0.23149722651192714,12,11
4,participacion_historica,relleno_queso_creme_p,0.1432903322807614,12,11
4,participacion_historica,relleno_zarzamora_fruitfil_puratos,2.370087382589144,12,11
4,participacion_historica,relleno_zarzamora_puratos,0.6220692557067398,12,11
4,participacion_historica,royal_icing_deiman_50_sin_unidad,0.2934807477390397,12,11
4,participacion_historica,royal_icing_sin_especificacion,0.15706143921933532,12,11
4,participacion_historica,sabrosano,0.4198153951707171,12,11
4,participacion_historica,tegral_satin_chocolate,6.481990148033586,12,11
4,participacion_historica,tegral_satin_creme_cake_sabor_no_especificado,2.8229658814167142,12,11
4,participacion_historica,tegral_satin_red_velvet,4.449024439407734,12,11
4,participacion_historica,tegral_satin_vainilla,7.6661578236956025,12,11
4,participacion_historica,transfer_hoja_de_arroz_gruesa,0.7073512103822884,12,11
4,participacion_historica,transfer_sin_especificacion,5.125006485289491,12,11
1,participacion_ewm,PROMEDIO_MACRO,1.6181965167017873,14,12
1,participacion_historica,PROMEDIO_MACRO,1.8597864375146835,14,12
2,participacion_ewm,PROMEDIO_MACRO,1.55649549231015,14,11
2,participacion_historica,PROMEDIO_MACRO,1.8610309980684583,14,11
3,participacion_ewm,PROMEDIO_MACRO,1.6098902441519412,13,11
3,participacion_historica,PROMEDIO_MACRO,1.879316237726508,13,11
4,participacion_ewm,PROMEDIO_MACRO,1.6073079817509326,12,11
4,participacion_historica,PROMEDIO_MACRO,1.8401786344530149,12,11
